,symbol,date,close,volume,change,percentChange
131,VZ,2020-07-23,55.849998,16718700.0,0.04,0.072
132,VZ,2020-07-22,55.75,11223500.0,-0.09,-0.161
133,VZ,2020-07-21,55.84,12620900.0,0.0,0.0
134,VZ,2020-07-20,55.869999,10572900.0,-0.41,-0.729
135,VZ,2020-07-17,56.299999,13506300.0,0.3,0.536
136,VZ,2020-07-16,55.779999,13477400.0,0.91,1.658
137,VZ,2020-07-15,55.060001,13899300.0,-0.55,-0.989
138,VZ,2020-07-14,55.439999,15683600.0,1.01,1.856
139,VZ,2020-07-13,54.450001,15285100.0,-0.3,-0.548
140,VZ,2020-07-10,54.490002,15652200.0,0.65,1.207
141,VZ,2020-07-09,53.939999,17618400.0,-0.71,-1.299
142,VZ,2020-07-08,55.380001,15320800.0,0.27,0.49
143,VZ,2020-07-07,55.040001,13319700.0,0.12,0.218
144,VZ,2020-07-06,55.240002,11231100.0,-0.11,-0.199
145,VZ,2020-07-02,54.790001,15814500.0,-0.26,-0.472
146,VZ,2020-07-01,54.669998,12831600.0,-0.42,-0.762
147,VZ,2020-06-30,55.130001,17414800.0,0.21,0.382
148,VZ,2020-06-29,54.689999,15930300.0,1.38,2.589
149,VZ,2020-06-26,53.16,30211900.0,-0.88,-1.628
150,VZ,2020-06-25,54.279999,17122500.0,0.37,0.686
151,VZ,2020-06-24,53.93,24794600.0,-0.61,-1.118
152,VZ,2020-06-23,54.939999,20716400.0,-0.81,-1.453
153,VZ,2020-06-22,55.66,12333900.0,-0.25,-0.447
154,VZ,2020-06-19,56.16,28868200.0,-1.19,-2.075
155,VZ,2020-06-18,56.889999,9019500.0,0.39,0.69
156,VZ,2020-06-17,56.650002,10651000.0,-0.49,-0.858
157,VZ,2020-06-16,56.919998,15021300.0,0.09,0.158
158,VZ,2020-06-15,56.150002,14826800.0,0.42,0.754
159,VZ,2020-06-12,56.529999,17129000.0,-0.1,-0.177
160,VZ,2020-06-11,56.450001,23412500.0,-1.03,-1.792
161,VZ,2020-06-10,58.049999,13649100.0,0.15,0.259
162,VZ,2020-06-09,57.860001,14530800.0,0.11,0.19
163,VZ,2020-06-08,58.09,14963000.0,0.44,0.763
164,VZ,2020-06-05,57.740002,17105600.0,-0.01,-0.017
165,VZ,2020-06-04,57.220001,16147300.0,0.48,0.846
166,VZ,2020-06-03,56.830002,16086700.0,0.31,0.548
167,VZ,2020-06-02,56.400002,17300400.0,0.58,1.039
168,VZ,2020-06-01,55.779999,18156100.0,-0.92,-1.623
169,VZ,2020-05-29,57.380001,34255800.0,2.05,3.705
170,VZ,2020-05-28,55.720001,15427900.0,0.14,0.252
171,VZ,2020-05-27,55.139999,17063800.0,0.53,0.971
172,VZ,2020-05-26,54.299999,20830500.0,-0.6,-1.093
173,VZ,2020-05-22,54.099998,19960000.0,0.14,0.259
174,VZ,2020-05-21,53.970001,18201000.0,-0.46,-0.845
175,VZ,2020-05-20,54.259998,21405400.0,-0.28,-0.513
176,VZ,2020-05-19,54.380001,18467100.0,-1.05,-1.894
177,VZ,2020-05-18,55.720001,15739200.0,0.07,0.126
178,VZ,2020-05-15,54.709999,10174000.0,0.08,0.146
179,VZ,2020-05-14,54.91,15859200.0,0.41,0.752
180,VZ,2020-05-13,54.849998,20604500.0,-0.31,-0.562
181,VZ,2020-05-12,55.459999,13117700.0,-1.29,-2.273
182,VZ,2020-05-11,56.400002,12636800.0,-0.47,-0.826
183,VZ,2020-05-08,57.0,11100300.0,0.78,1.387
184,VZ,2020-05-07,55.580002,14083100.0,-0.52,-0.927
185,VZ,2020-05-06,55.639999,12460400.0,-0.72,-1.278
186,VZ,2020-05-05,56.509998,10902400.0,0.51,0.911
187,VZ,2020-05-04,56.240002,11833600.0,-0.61,-1.073
188,VZ,2020-05-01,56.830002,13857400.0,-0.93,-1.61
189,VZ,2020-04-30,57.450001,17532400.0,-0.38,-0.657
190,VZ,2020-04-29,58.119999,17818100.0,-0.26,-0.445
191,VZ,2020-04-28,57.830002,13392600.0,0.01,0.017
192,VZ,2020-04-27,57.810001,16050100.0,-0.12,-0.207
193,VZ,2020-04-24,57.93,15373600.0,0.29,0.503
194,VZ,2020-04-23,57.59,15684400.0,-0.53,-0.912
195,VZ,2020-04-22,57.990002,12703200.0,0.58,1.01
196,VZ,2020-04-21,56.82,14234500.0,-0.57,-0.993
197,VZ,2020-04-20,58.130001,14002200.0,0.03,0.052
198,VZ,2020-04-17,58.459999,15054300.0,0.4,0.689
199,VZ,2020-04-16,57.66,17825800.0,0.37,0.646
200,VZ,2020-04-15,56.93,18372800.0,-0.63,-1.095
201,VZ,2020-04-14,58.139999,16765600.0,0.83,1.448
202,VZ,2020-04-13,56.669998,12977700.0,-0.72,-1.255
203,VZ,2020-04-09,57.439999,19693900.0,0.53,0.931
204,VZ,2020-04-08,57.799999,18234200.0,0.54,0.943
205,VZ,2020-04-07,56.98,21786000.0,-0.06,-0.105
206,VZ,2020-04-06,56.700001,20284400.0,0.93,1.668
207,VZ,2020-04-03,54.700001,17612500.0,-0.3,-0.545
208,VZ,2020-04-02,55.25,20159400.0,1.69,3.155
209,VZ,2020-04-01,52.919998,18672600.0,0.42,0.8
210,VZ,2020-03-31,53.73,21251800.0,-0.34,-0.629
211,VZ,2020-03-30,54.77,20660200.0,1.28,2.393
212,VZ,2020-03-27,52.77,25363600.0,0.62,1.189
213,VZ,2020-03-26,53.540001,32610900.0,3.95,7.965
214,VZ,2020-03-25,49.939999,38551300.0,0.58,1.175
215,VZ,2020-03-24,49.990002,40626900.0,-1.97,-3.791
216,VZ,2020-03-23,50.310001,39225100.0,-0.3,-0.593
217,VZ,2020-03-20,51.799999,46013800.0,-0.92,-1.745
218,VZ,2020-03-19,53.619999,33024900.0,-0.14,-0.26
219,VZ,2020-03-18,54.32,38417400.0,0.33,0.611
220,VZ,2020-03-17,54.310001,33898000.0,2.81,5.456
221,VZ,2020-03-16,50.990002,36990400.0,0.09,0.177
222,VZ,2020-03-13,54.169998,45744000.0,1.17,2.208
223,VZ,2020-03-12,51.200001,45610600.0,-0.75,-1.444
224,VZ,2020-03-11,54.830002,21147400.0,-0.53,-0.957
225,VZ,2020-03-10,56.52,34330900.0,0.45,0.803
226,VZ,2020-03-09,55.830002,31862200.0,1.46,2.685
227,VZ,2020-03-06,56.869999,22510800.0,1.58,2.858
228,VZ,2020-03-05,57.16,21249900.0,0.29,0.51
229,VZ,2020-03-04,58.119999,17626400.0,1.51,2.667
230,VZ,2020-03-03,55.700001,27500200.0,-1.51,-2.639
231,VZ,2020-03-02,57.32,30736200.0,2.16,3.916
232,VZ,2020-02-28,54.16,45881200.0,0.42,0.782
233,VZ,2020-02-27,55.060001,25907200.0,-1.72,-3.029
234,VZ,2020-02-26,57.139999,16803600.0,-0.24,-0.418
235,VZ,2020-02-25,57.119999,19384900.0,-0.92,-1.585
236,VZ,2020-02-24,57.990002,18520900.0,-0.18,-0.309
237,VZ,2020-02-21,58.200001,15704300.0,0.29,0.501
238,VZ,2020-02-20,58.09,16748600.0,0.0,0.0
239,VZ,2020-02-19,58.220001,13642800.0,0.09,0.155
240,VZ,2020-02-18,57.91,12427300.0,-0.85,-1.447
241,VZ,2020-02-14,58.509998,9138900.0,-0.19,-0.324
242,VZ,2020-02-13,58.650002,19460100.0,0.28,0.48
243,VZ,2020-02-12,58.23,20938000.0,-0.35,-0.597
244,VZ,2020-02-11,58.689999,22488200.0,-1.5,-2.492
245,VZ,2020-02-10,60.240002,8270200.0,0.31,0.517
246,VZ,2020-02-07,59.939999,9418100.0,0.28,0.469
247,VZ,2020-02-06,59.439999,10283700.0,0.24,0.405
248,VZ,2020-02-05,59.130001,10271900.0,0.6,1.025
249,VZ,2020-02-04,58.290001,13924600.0,0.22,0.379
250,VZ,2020-02-03,58.049999,15571000.0,-1.56,-2.617
251,VZ,2020-01-31,59.439999,14283600.0,0.1,0.169
252,VZ,2020-01-30,59.360001,16719600.0,0.66,1.124
253,VZ,2020-01-29,59.529999,13408900.0,-1.32,-2.169
254,VZ,2020-01-28,60.700001,15367500.0,0.72,1.2
255,VZ,2020-01-27,59.91,11482300.0,0.07,0.117
256,VZ,2020-01-24,60.279999,10182800.0,-0.22,-0.364
257,VZ,2020-01-23,60.509998,11109000.0,0.13,0.215
258,VZ,2020-01-22,60.48,8847100.0,0.03,0.05
259,VZ,2020-01-21,60.32,12857600.0,0.12,0.199
260,VZ,2020-01-17,60.130001,15615700.0,0.44,0.737
261,VZ,2020-01-16,59.669998,10689600.0,0.29,0.488
262,VZ,2020-01-15,59.099998,10291300.0,-0.15,-0.253
263,VZ,2020-01-14,59.040001,12697100.0,0.04,0.068
264,VZ,2020-01-13,59.150002,14158400.0,0.13,0.22
265,VZ,2020-01-10,58.990002,11786700.0,-0.03,-0.051
266,VZ,2020-01-09,58.849998,20134600.0,-0.04,-0.068
267,VZ,2020-01-08,59.709999,15926500.0,0.04,0.067
268,VZ,2020-01-07,59.599998,14293100.0,-0.5,-0.832
269,VZ,2020-01-06,60.27,15094500.0,0.16,0.266
270,VZ,2020-01-03,60.400002,13263200.0,-0.19,-0.314
271,VZ,2020-01-02,61.049999,11447900.0,-0.33,-0.538
272,VZ,2019-12-31,61.400002,8466700.0,0.19,0.31
273,VZ,2019-12-30,61.209999,6765400.0,-0.44,-0.714
274,VZ,2019-12-27,61.529999,8166800.0,0.14,0.228
275,VZ,2019-12-26,61.290001,8117800.0,0.01,0.016
276,VZ,2019-12-24,61.279999,6640100.0,-0.18,-0.293
277,VZ,2019-12-23,61.400002,9477500.0,-0.61,-0.984
278,VZ,2019-12-20,62.07,42977900.0,0.61,0.993
279,VZ,2019-12-19,60.799999,11901600.0,-0.1,-0.164
280,VZ,2019-12-18,60.860001,17292600.0,-0.65,-1.057
281,VZ,2019-12-17,61.490002,13648700.0,0.09,0.147
282,VZ,2019-12-16,61.23,11493000.0,0.5,0.823
283,VZ,2019-12-13,60.810001,10585900.0,-0.31,-0.507
284,VZ,2019-12-12,61.169998,8571600.0,0.07,0.115
285,VZ,2019-12-11,61.080002,9657500.0,-0.28,-0.456
286,VZ,2019-12-10,61.23,8290900.0,0.08,0.131
287,VZ,2019-12-09,61.009998,9370200.0,0.03,0.049
288,VZ,2019-12-06,61.189999,9296900.0,0.19,0.311
289,VZ,2019-12-05,60.82,9812500.0,0.19,0.313
290,VZ,2019-12-04,60.529999,8237500.0,0.51,0.85
291,VZ,2019-12-03,60.139999,10289400.0,0.15,0.25
292,VZ,2019-12-02,59.959999,9142000.0,-0.24,-0.399
293,VZ,2019-11-29,60.240002,6791400.0,0.08,0.133
294,VZ,2019-11-27,60.099998,8795300.0,0.09,0.15
295,VZ,2019-11-26,59.889999,11936900.0,0.34,0.571
296,VZ,2019-11-25,59.380001,10644500.0,-0.45,-0.752
297,VZ,2019-11-22,59.75,10741300.0,0.09,0.151
298,VZ,2019-11-21,59.610001,8056000.0,0.0,0.0
299,VZ,2019-11-20,59.48,12362100.0,-0.01,-0.017
300,VZ,2019-11-19,59.5,10492700.0,0.07,0.118
301,VZ,2019-11-18,59.439999,10165100.0,-0.02,-0.034
302,VZ,2019-11-15,59.509998,11758800.0,0.03,0.05
303,VZ,2019-11-14,59.34,9530200.0,0.41,0.696
304,VZ,2019-11-13,59.41,10255600.0,0.26,0.44
305,VZ,2019-11-12,59.32,7709400.0,-0.59,-0.985
306,VZ,2019-11-11,59.610001,7754000.0,0.31,0.523
307,VZ,2019-11-08,59.349998,17644600.0,-0.7,-1.166
308,VZ,2019-11-07,60.529999,14604400.0,0.27,0.448
309,VZ,2019-11-06,60.130001,9287600.0,0.43,0.72
310,VZ,2019-11-05,59.5,10645400.0,-0.2,-0.335
311,VZ,2019-11-04,59.869999,10133300.0,0.19,0.318
312,VZ,2019-11-01,60.369999,9629100.0,-0.92,-1.501
313,VZ,2019-10-31,60.470001,12226500.0,-0.33,-0.543
314,VZ,2019-10-30,60.82,12136100.0,0.36,0.595
315,VZ,2019-10-29,60.189999,10619900.0,0.08,0.133
316,VZ,2019-10-28,60.18,14621000.0,-0.27,-0.447
317,VZ,2019-10-25,60.369999,15036400.0,-0.23,-0.38
318,VZ,2019-10-24,60.580002,11143800.0,-0.3,-0.493
319,VZ,2019-10-23,60.880001,10375600.0,0.28,0.462
320,VZ,2019-10-22,60.77,9603600.0,-0.46,-0.751
321,VZ,2019-10-21,60.75,10882300.0,-0.26,-0.426
322,VZ,2019-10-18,61.049999,12339700.0,0.7,1.16
323,VZ,2019-10-17,60.41,7323700.0,0.18,0.299
324,VZ,2019-10-16,60.290001,9298100.0,0.15,0.249
325,VZ,2019-10-15,60.549999,11679200.0,0.87,1.458
326,VZ,2019-10-14,59.599998,6876100.0,-0.33,-0.551
327,VZ,2019-10-11,59.93,11349000.0,-0.07,-0.117
328,VZ,2019-10-10,59.830002,11832100.0,0.57,0.962
329,VZ,2019-10-09,59.220001,10609200.0,-0.18,-0.303
330,VZ,2019-10-08,59.720001,13832800.0,-0.4,-0.665
331,VZ,2019-10-07,60.25,13744600.0,0.33,0.551
332,VZ,2019-10-04,59.900002,9824900.0,0.93,1.577
333,VZ,2019-10-03,59.009998,9769300.0,0.01,0.017
334,VZ,2019-10-02,58.91,12011700.0,-0.79,-1.323
335,VZ,2019-10-01,59.849998,8381600.0,-0.55,-0.911
336,VZ,2019-09-30,60.360001,9709400.0,-0.13,-0.215
337,VZ,2019-09-27,60.299999,7799000.0,-0.26,-0.429
338,VZ,2019-09-26,60.439999,7438800.0,0.3,0.499
339,VZ,2019-09-25,60.27,8088100.0,-0.31,-0.512
340,VZ,2019-09-24,60.509998,12846300.0,-0.04,-0.066
341,VZ,2019-09-23,60.209999,8437000.0,0.08,0.133
342,VZ,2019-09-20,60.290001,21019900.0,0.02,0.033
343,VZ,2019-09-19,59.98,7651700.0,0.0,0.0
344,VZ,2019-09-18,59.93,8451900.0,0.32,0.537
345,VZ,2019-09-17,59.869999,8801700.0,0.55,0.927
346,VZ,2019-09-16,59.5,10950500.0,-0.43,-0.718
347,VZ,2019-09-13,59.959999,10719300.0,-0.12,-0.2
348,VZ,2019-09-12,60.43,9491400.0,0.33,0.549
349,VZ,2019-09-11,60.130001,12241500.0,0.23,0.384
350,VZ,2019-09-10,59.709999,13987000.0,0.46,0.776
351,VZ,2019-09-09,58.66,12848700.0,-0.83,-1.395
352,VZ,2019-09-06,59.060001,8920200.0,0.37,0.63
353,VZ,2019-09-05,58.59,9232300.0,0.01,0.017
354,VZ,2019-09-04,58.18,9232200.0,-0.06,-0.103
355,VZ,2019-09-03,58.040001,10470100.0,0.14,0.242
356,VZ,2019-08-30,58.16,9962200.0,0.17,0.293
357,VZ,2019-08-29,57.939999,8538000.0,-0.3,-0.515
358,VZ,2019-08-28,57.950001,15238900.0,0.75,1.311
359,VZ,2019-08-27,57.18,16953900.0,-0.32,-0.557
360,VZ,2019-08-26,56.709999,9486900.0,0.7,1.25
361,VZ,2019-08-23,55.919998,13203000.0,-0.87,-1.532
362,VZ,2019-08-22,56.779999,9272200.0,0.13,0.229
363,VZ,2019-08-21,56.59,7637300.0,-0.19,-0.335
364,VZ,2019-08-20,56.27,9892600.0,-0.63,-1.107
365,VZ,2019-08-19,57.0,11011900.0,0.03,0.053
366,VZ,2019-08-16,56.650002,11923500.0,0.18,0.319
367,VZ,2019-08-15,56.299999,12124000.0,0.77,1.387
368,VZ,2019-08-14,55.720001,15041200.0,-0.32,-0.571
369,VZ,2019-08-13,56.369999,11016500.0,0.73,1.312
370,VZ,2019-08-12,55.689999,10407800.0,-0.16,-0.286
371,VZ,2019-08-09,55.779999,8948000.0,0.13,0.234
372,VZ,2019-08-08,55.82,11335900.0,0.46,0.831
373,VZ,2019-08-07,55.09,11865500.0,0.34,0.621
374,VZ,2019-08-06,55.049999,18747900.0,-0.17,-0.308
375,VZ,2019-08-05,55.220001,18941500.0,-0.08,-0.145
376,VZ,2019-08-02,55.59,17458800.0,0.48,0.871
377,VZ,2019-08-01,55.259998,18677000.0,-1.85,-3.239
378,VZ,2019-07-31,55.27,24396200.0,-1.28,-2.263
379,VZ,2019-07-30,56.630001,13329300.0,-0.68,-1.187
380,VZ,2019-07-29,57.369999,10165700.0,0.28,0.49
381,VZ,2019-07-26,57.080002,12333100.0,0.6,1.062
382,VZ,2019-07-25,56.360001,11006100.0,0.19,0.338
383,VZ,2019-07-24,55.970001,11173900.0,0.36,0.647
384,VZ,2019-07-23,55.48,14093500.0,0.03,0.054
385,VZ,2019-07-22,55.5,15255800.0,-1.06,-1.874
386,VZ,2019-07-19,56.59,12240300.0,-0.79,-1.377
387,VZ,2019-07-18,57.209999,7551100.0,-0.01,-0.017
388,VZ,2019-07-17,57.220001,7916700.0,-0.34,-0.591
389,VZ,2019-07-16,57.41,10556000.0,-0.22,-0.382
390,VZ,2019-07-15,57.580002,11734300.0,0.29,0.506
391,VZ,2019-07-12,57.189999,9669500.0,0.13,0.228
392,VZ,2019-07-11,56.919998,10045700.0,-0.3,-0.524
393,VZ,2019-07-10,57.0,10901500.0,0.3,0.529
394,VZ,2019-07-09,56.41,16733700.0,-0.54,-0.948
395,VZ,2019-07-08,57.889999,12048200.0,-0.07,-0.121
396,VZ,2019-07-05,58.310001,6938500.0,0.23,0.396
397,VZ,2019-07-03,58.130001,8437800.0,0.01,0.017
398,VZ,2019-07-02,58.130001,14985700.0,1.25,2.198
399,VZ,2019-07-01,56.66,15830000.0,-0.76,-1.324
400,VZ,2019-06-28,57.130001,14604000.0,-0.09,-0.157
401,VZ,2019-06-27,57.25,9123300.0,0.09,0.157
402,VZ,2019-06-26,56.990002,15042100.0,-1.18,-2.029
403,VZ,2019-06-25,58.0,10571700.0,-0.18,-0.309
404,VZ,2019-06-24,58.27,9141800.0,0.29,0.5
405,VZ,2019-06-21,57.77,22474300.0,0.68,1.191
406,VZ,2019-06-20,57.34,15302800.0,-0.56,-0.967
407,VZ,2019-06-19,57.630001,10516400.0,0.24,0.418
408,VZ,2019-06-18,57.330002,12257500.0,-0.49,-0.847
409,VZ,2019-06-17,57.630001,11027000.0,-0.53,-0.911
410,VZ,2019-06-14,58.279999,11826600.0,0.6,1.04
411,VZ,2019-06-13,57.619999,9218700.0,0.12,0.209
412,VZ,2019-06-12,57.360001,11910000.0,0.36,0.632
413,VZ,2019-06-11,56.830002,15378600.0,0.33,0.584
414,VZ,2019-06-10,56.150002,14955400.0,-1.22,-2.127
415,VZ,2019-06-07,57.240002,11656600.0,-0.76,-1.31
416,VZ,2019-06-06,57.540001,9906900.0,0.53,0.93
417,VZ,2019-06-05,57.029999,11522900.0,0.51,0.902
418,VZ,2019-06-04,56.220001,15201200.0,-0.38,-0.671
419,VZ,2019-06-03,56.380001,19518300.0,1.7,3.109
420,VZ,2019-05-31,54.349998,29916600.0,-0.74,-1.343
421,VZ,2019-05-30,56.830002,17484900.0,-0.79,-1.371
422,VZ,2019-05-29,58.18,13418700.0,-0.49,-0.835
423,VZ,2019-05-28,58.73,21860500.0,-0.48,-0.811
424,VZ,2019-05-24,59.32,8755200.0,0.25,0.423
425,VZ,2019-05-23,58.869999,11706700.0,-0.13,-0.22
426,VZ,2019-05-22,59.25,11487100.0,0.16,0.271
427,VZ,2019-05-21,59.5,14016300.0,0.4,0.677
428,VZ,2019-05-20,59.009998,20910600.0,-0.14,-0.237
429,VZ,2019-05-17,58.09,14436700.0,1.03,1.805
430,VZ,2019-05-16,57.380001,11695100.0,0.38,0.667
431,VZ,2019-05-15,56.810001,10806300.0,0.3,0.531
432,VZ,2019-05-14,56.549999,12776200.0,-0.21,-0.37
433,VZ,2019-05-13,56.75,13759000.0,0.03,0.053
434,VZ,2019-05-10,56.91,10707100.0,0.42,0.743
435,VZ,2019-05-09,56.48,14834900.0,0.36,0.641
436,VZ,2019-05-08,56.380001,12086700.0,-0.28,-0.494
437,VZ,2019-05-07,56.630001,12963800.0,-0.06,-0.106
438,VZ,2019-05-06,56.91,10066100.0,0.08,0.141
439,VZ,2019-05-03,57.240002,9388200.0,0.09,0.157
440,VZ,2019-05-02,56.990002,14435400.0,0.18,0.317
441,VZ,2019-05-01,56.52,11627400.0,-0.71,-1.241
442,VZ,2019-04-30,57.189999,15469000.0,0.2,0.351
443,VZ,2019-04-29,56.84,13985000.0,0.09,0.159
444,VZ,2019-04-26,56.580002,16329700.0,0.52,0.928
445,VZ,2019-04-25,55.849998,17425500.0,-0.97,-1.707
446,VZ,2019-04-24,57.080002,13227100.0,-0.26,-0.453
447,VZ,2019-04-23,57.150002,23488700.0,-0.47,-0.816
448,VZ,2019-04-22,58.369999,11950400.0,0.23,0.396
449,VZ,2019-04-18,58.040001,13189000.0,0.53,0.922
450,VZ,2019-04-17,57.779999,15498000.0,-0.62,-1.062
451,VZ,2019-04-16,58.790001,10239300.0,0.0,0.0
452,VZ,2019-04-15,58.709999,7741500.0,-0.2,-0.34
453,VZ,2019-04-12,58.740002,10847500.0,-0.01,-0.017
454,VZ,2019-04-11,58.560001,9219900.0,-0.09,-0.153
455,VZ,2019-04-10,58.610001,8782100.0,0.21,0.36
456,VZ,2019-04-09,58.400002,10414400.0,0.03,0.051
457,VZ,2019-04-08,59.130001,11680500.0,0.11,0.186
458,VZ,2019-04-05,59.09,11497800.0,0.07,0.119
459,VZ,2019-04-04,58.990002,8776000.0,0.15,0.255
460,VZ,2019-04-03,58.869999,15491700.0,0.09,0.153
461,VZ,2019-04-02,58.529999,11408100.0,-0.69,-1.165
462,VZ,2019-04-01,59.09,16331100.0,-0.3,-0.505
463,VZ,2019-03-29,59.130001,17283900.0,-0.07,-0.118
464,VZ,2019-03-28,59.080002,20547100.0,-1.8,-2.957
465,VZ,2019-03-27,60.880001,13290300.0,0.32,0.528
466,VZ,2019-03-26,60.630001,12316900.0,0.33,0.547
467,VZ,2019-03-25,60.080002,15463400.0,0.45,0.755
468,VZ,2019-03-22,59.759998,25125400.0,1.6,2.751
469,VZ,2019-03-21,58.290001,10920100.0,0.71,1.233
470,VZ,2019-03-20,57.669998,11902900.0,0.16,0.278
471,VZ,2019-03-19,57.5,13462700.0,-0.6,-1.033
472,VZ,2019-03-18,58.07,12168100.0,-0.2,-0.343
473,VZ,2019-03-15,58.389999,23715300.0,0.35,0.603
474,VZ,2019-03-14,57.950001,12148300.0,0.24,0.416
475,VZ,2019-03-13,57.66,14168300.0,0.29,0.505
476,VZ,2019-03-12,57.43,12813000.0,-0.2,-0.347
477,VZ,2019-03-11,57.580002,13627400.0,0.82,1.445
478,VZ,2019-03-08,56.529999,10617300.0,0.17,0.302
479,VZ,2019-03-07,56.299999,12644200.0,0.54,0.968
480,VZ,2019-03-06,55.68,13935500.0,-0.51,-0.908
481,VZ,2019-03-05,56.080002,15749500.0,-0.01,-0.018
482,VZ,2019-03-04,56.240002,13674400.0,-0.91,-1.592
483,VZ,2019-03-01,56.959999,10942700.0,-0.06,-0.105
484,VZ,2019-02-28,56.919998,15743000.0,0.18,0.317
485,VZ,2019-02-27,56.720001,8962800.0,0.17,0.301
486,VZ,2019-02-26,56.639999,12005600.0,-0.18,-0.317
487,VZ,2019-02-25,56.779999,15051200.0,-0.22,-0.386
488,VZ,2019-02-22,56.919998,12534300.0,0.49,0.868
489,VZ,2019-02-21,56.150002,14680500.0,0.6,1.08
490,VZ,2019-02-20,55.759998,11379000.0,0.39,0.704
491,VZ,2019-02-19,55.439999,12272700.0,0.38,0.69
492,VZ,2019-02-15,55.16,15719400.0,0.68,1.248
493,VZ,2019-02-14,54.029999,11190100.0,-0.35,-0.644
494,VZ,2019-02-13,54.48,11884800.0,0.13,0.239
495,VZ,2019-02-12,54.419998,11227600.0,-0.03,-0.055
496,VZ,2019-02-11,54.049999,9802800.0,-0.08,-0.148
497,VZ,2019-02-08,53.950001,12011700.0,0.59,1.106
498,VZ,2019-02-07,53.57,12436200.0,-0.04,-0.075
499,VZ,2019-02-06,53.790001,11391400.0,-0.32,-0.591
500,VZ,2019-02-05,54.139999,14124600.0,0.04,0.074
501,VZ,2019-02-04,54.040001,15818900.0,-0.56,-1.026
502,VZ,2019-02-01,54.549999,13778000.0,-0.66,-1.195
503,VZ,2019-01-31,55.060001,28585400.0,1.01,1.869
504,VZ,2019-01-30,54.0,27260000.0,0.9,1.695
505,VZ,2019-01-29,53.279999,33789200.0,-0.34,-0.634
506,VZ,2019-01-28,55.07,25955700.0,-1.05,-1.871
507,VZ,2019-01-25,56.400002,17800300.0,-0.78,-1.364
508,VZ,2019-01-24,57.07,12494100.0,-0.54,-0.937
509,VZ,2019-01-23,57.759998,15109000.0,0.78,1.369
510,VZ,2019-01-22,56.990002,18284800.0,-0.24,-0.419
511,VZ,2019-01-18,57.09,16802500.0,0.17,0.299
512,VZ,2019-01-17,56.830002,15223900.0,-0.33,-0.577
513,VZ,2019-01-16,57.080002,13411700.0,-0.85,-1.467
514,VZ,2019-01-15,58.099998,10058000.0,0.36,0.623
515,VZ,2019-01-14,58.029999,11342300.0,0.2,0.346
516,VZ,2019-01-11,58.02,15801500.0,0.18,0.311
517,VZ,2019-01-10,57.599998,14259900.0,0.31,0.541
518,VZ,2019-01-09,57.049999,18136000.0,-0.63,-1.092
519,VZ,2019-01-08,58.380001,21424600.0,1.11,1.938
520,VZ,2019-01-07,56.720001,16349000.0,-0.04,-0.07
521,VZ,2019-01-04,56.360001,17035800.0,-0.13,-0.23
522,VZ,2019-01-03,56.220001,19245400.0,-0.08,-0.142
523,VZ,2019-01-02,56.02,13969700.0,-0.14,-0.249
524,VZ,2018-12-31,56.220001,15331800.0,0.69,1.243
525,VZ,2018-12-28,55.27,14771600.0,-0.1,-0.181
526,VZ,2018-12-27,55.150002,17531000.0,0.84,1.547
527,VZ,2018-12-26,54.439999,17970500.0,1.21,2.273
528,VZ,2018-12-24,53.049999,15077200.0,-1.63,-2.981
529,VZ,2018-12-21,54.919998,55406300.0,0.08,0.146
530,VZ,2018-12-20,55.07,26897000.0,-0.85,-1.52
531,VZ,2018-12-19,55.860001,20968400.0,0.14,0.251
532,VZ,2018-12-18,55.650002,18895800.0,-0.29,-0.518
533,VZ,2018-12-17,55.950001,18902500.0,-1.11,-1.945
534,VZ,2018-12-14,57.080002,13960900.0,0.13,0.228
535,VZ,2018-12-13,57.09,15454700.0,0.09,0.158
536,VZ,2018-12-12,57.25,18892200.0,-0.54,-0.934
537,VZ,2018-12-11,58.849998,14991400.0,0.08,0.136
538,VZ,2018-12-10,58.27,16603400.0,0.47,0.813
539,VZ,2018-12-07,57.68,16948100.0,-0.23,-0.397
540,VZ,2018-12-06,58.080002,26880400.0,-0.1,-0.172
541,VZ,2018-12-04,58.09,21727400.0,-0.01,-0.017
542,VZ,2018-12-03,58.16,27800800.0,-1.34,-2.252
543,VZ,2018-11-30,60.299999,31142800.0,0.73,1.225
544,VZ,2018-11-29,59.450001,14763700.0,0.03,0.05
545,VZ,2018-11-28,60.060001,18663000.0,-0.64,-1.054
546,VZ,2018-11-27,60.650002,14115000.0,1.44,2.432
547,VZ,2018-11-26,59.169998,12308900.0,0.53,0.904
548,VZ,2018-11-23,58.639999,7009100.0,-0.22,-0.374
549,VZ,2018-11-21,59.16,18482200.0,-0.1,-0.169
550,VZ,2018-11-20,59.459999,22028900.0,-1.57,-2.573
551,VZ,2018-11-19,60.619999,18405700.0,0.37,0.614
552,VZ,2018-11-16,60.209999,19471000.0,1.15,1.947
553,VZ,2018-11-15,59.080002,17147100.0,0.23,0.391
554,VZ,2018-11-14,58.939999,18288700.0,-0.19,-0.321
555,VZ,2018-11-13,58.66,13047900.0,-0.43,-0.728
556,VZ,2018-11-12,58.720001,13236800.0,-0.12,-0.204
557,VZ,2018-11-09,58.459999,17365500.0,0.14,0.24
558,VZ,2018-11-08,58.27,12482400.0,0.57,0.988
